ID: flvm-5
Files already downloaded and verified
[trace] EncryptParameter2 duration flvm-5 0.8229544162750244
[trace] MultiplyParameter2 duration flvm-5 0.10198330879211426
[trace] SendShare_16022183794 start flvm-2 1605987810.4572363
[trace] GetShare_79572271819 recv flvm-6 1605987810.5570793
[trace] SendShare_16022183794 end flvm-2 1605987810.5572972
[trace] SendShare_8713006254 start flvm-3 1605987810.5573077
[trace] SendShare_8713006254 end flvm-3 1605987810.5595229
[trace] SendShare_96963651697 start flvm-4 1605987810.559537
[trace] SendShare_96963651697 end flvm-4 1605987810.5612657
[trace] SendShare_18214795557 start flvm-5 1605987810.5612817
[trace] GetShare_18214795557 recv flvm-5 1605987810.5617385
[trace] SendShare_18214795557 end flvm-5 1605987810.561814
[trace] SendShare_44319531286 start flvm-6 1605987810.561826
[trace] SendShare_44319531286 end flvm-6 1605987810.563787
[trace] SendShare_36234468794 start flvm-7 1605987810.5638025
[trace] SendShare_36234468794 end flvm-7 1605987810.6522071
[trace] EncryptParameter3 duration flvm-5 0.1955702304840088
[trace] GetShare_40054504397 recv flvm-2 1605987810.6636152
[trace] GetShare_91144348694 recv flvm-4 1605987810.665589
[trace] MultiplyParameter3 duration flvm-5 0.09594249725341797
[trace] SendShare_187452364 start flvm-2 1605987810.8245056
[trace] GetShare_49334387116 recv flvm-3 1605987810.847154
[trace] GetShare_3127091517 recv flvm-7 1605987810.8487475
[trace] GetShare_68958938345 recv flvm-6 1605987810.9547026
[trace] SendShare_187452364 end flvm-2 1605987811.5502098
[trace] SendShare_28278407836 start flvm-3 1605987811.5502574
[trace] SendShare_28278407836 end flvm-3 1605987812.6973689
[trace] SendShare_11435518129 start flvm-4 1605987812.6974506
[trace] SendShare_11435518129 end flvm-4 1605987813.286526
[trace] SendShare_44358451342 start flvm-5 1605987813.2865775
[trace] GetShare_44358451342 recv flvm-5 1605987813.2984972
[trace] SendShare_44358451342 end flvm-5 1605987813.2986257
[trace] SendShare_84603813929 start flvm-6 1605987813.2986376
[trace] GetShare_55477432024 recv flvm-4 1605987814.4718454
[trace] SendShare_84603813929 end flvm-6 1605987814.47252
[trace] SendShare_72975733810 start flvm-7 1605987814.4725373
[trace] GetShare_4591004739 recv flvm-2 1605987815.0735495
[trace] GetShare_90273024188 recv flvm-3 1605987815.6496725
[trace] GetShare_28169490855 recv flvm-7 1605987816.246489
[trace] SendShare_72975733810 end flvm-7 1605987816.246882
[trace] EncryptParameter4 duration flvm-5 5.494015455245972
[trace] MultiplyParameter4 duration flvm-5 1.1557021141052246
[trace] SendShare_21462081463 start flvm-2 1605987817.404145
[trace] SendShare_21462081463 end flvm-2 1605987817.5300608
[trace] SendShare_7504591758 start flvm-3 1605987817.5300796
[trace] GetShare_55554615168 recv flvm-4 1605987817.5336459
[trace] SendShare_7504591758 end flvm-3 1605987817.5339925
[trace] SendShare_21335942951 start flvm-4 1605987817.5340066
[trace] GetShare_18795200210 recv flvm-2 1605987817.535893
[trace] SendShare_21335942951 end flvm-4 1605987817.5361109
[trace] SendShare_66369361565 start flvm-5 1605987817.5361233
[trace] GetShare_66369361565 recv flvm-5 1605987817.536506
[trace] SendShare_66369361565 end flvm-5 1605987817.5365837
[trace] SendShare_95756167046 start flvm-6 1605987817.536595
[trace] SendShare_95756167046 end flvm-6 1605987818.018084
[trace] SendShare_26124384641 start flvm-7 1605987818.0181298
[trace] SendShare_26124384641 end flvm-7 1605987818.0337043
[trace] EncryptParameter5 duration flvm-5 0.6303772926330566
[trace] MultiplyParameter5 duration flvm-5 0.012572765350341797
[trace] SendShare_45710854380 start flvm-2 1605987818.1597865
[trace] GetShare_77139604943 recv flvm-3 1605987818.6160603
[trace] GetShare_24732215460 recv flvm-7 1605987818.6180182
[trace] GetShare_5355241194 recv flvm-6 1605987819.812671
[trace] SendShare_45710854380 end flvm-2 1605987819.8135622
[trace] SendShare_94086368281 start flvm-3 1605987819.8135912
[trace] GetShare_97112727530 recv flvm-4 1605987821.3327494
[trace] SendShare_94086368281 end flvm-3 1605987821.3332446
[trace] SendShare_2453199667 start flvm-4 1605987821.333277
